0.6778     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  8.560     ,  0.000     , 0.9898     ,  5.163     ,  23.75     ,  122.7     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  24.34     , 
0.7000     ,  1.333     ,  1.000     ,  0.000     ,  0.000     ,  8.989     ,  0.000     , 0.8146     ,  4.474     ,  18.20     ,  85.31     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  26.55     , 
0.5000     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  6.975     ,  0.000     ,  1.704     ,  8.016     ,  87.49     ,  855.9     ,  22.24     ,  0.000     , 0.6170     ,  5.553     ,  33.26     ,  397.5     , 0.1111     , 
0.5222     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  7.682     ,  0.000     ,  1.637     ,  7.602     ,  73.31     ,  752.2     ,  22.93     ,  0.000     , 0.5092     ,  4.830     ,  23.70     ,  302.8     , 0.1111     , 
0.5444     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  7.386     ,  0.000     ,  1.579     ,  7.412     ,  67.21     ,  667.1     ,  24.72     ,  0.000     , 0.4523     ,  4.948     ,  18.36     ,  227.4     , 0.1111     , 
0.5667     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  7.184     ,  0.000     ,  1.517     ,  7.635     ,  61.05     ,  570.3     ,  25.49     ,  0.000     , 0.4386     ,  4.036     ,  15.40     ,  173.7     , 0.1111     , 
0.5889     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  7.878     ,  0.000     ,  1.510     ,  6.639     ,  52.67     ,  456.6     ,  27.30     ,  0.000     , 0.2447     ,  3.174     ,  7.289     ,  79.50     , 0.1111     , 
0.6111     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  7.720     ,  0.000     ,  1.406     ,  6.550     ,  44.68     ,  357.6     ,  31.16     ,  0.000     , 0.2213     ,  2.757     ,  4.516     ,  33.03     , 0.1111     , 
0.6333     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  8.461     ,  0.000     ,  1.297     ,  5.634     ,  38.47     ,  260.2     ,  38.05     ,  0.000     , 0.1327     ,  2.423     ,  3.216     ,  6.160     , 0.1111     , 
0.6556     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  8.209     ,  0.000     ,  1.112     ,  5.632     ,  30.80     ,  189.9     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  18.33     , 
0.6778     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  8.657     ,  0.000     ,  1.075     ,  4.925     ,  25.39     ,  136.8     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  24.60     , 
0.7000     ,  1.389     ,  1.000     ,  0.000     ,  0.000     ,  8.974     ,  0.000     , 0.8873     ,  4.367     ,  19.27     ,  95.01     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  0.000     ,  26.45     , 
0.5000     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  7.663     ,  0.000     ,  1.791     ,  7.998     ,  88.72     ,  853.1     ,  21.98     ,  0.000     , 0.6464     ,  5.465     ,  35.33     ,  404.2     , 0.1111     , 
0.5222     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  7.363     ,  0.000     ,  1.718     ,  7.878     ,  81.29     ,  805.4     ,  23.53     ,  0.000     , 0.5678     ,  5.363     ,  26.95     ,  364.1     , 0.1111     , 
0.5444     ,  1.444     ,  1.000     ,  0.000     ,  0.000     ,  7.921     ,  0.000     ,  1.657     ,  7.240     ,  71.05     ,  672.7     ,  24.18     ,  0.000     , 0.4967     ,  5.032     ,  20.63     ,  244.8     , 0.1111     , 
